Initial Hire Date,Date in Position,Fair Labor Standards Act (FLSA) ,Base Salary,STATE
9/7/2024,9/7/2024,Exempt,"53,000.00",710
4/20/2024,4/20/2024,Nonexempt,"46,588.80",710
2/13/2012,4/22/2024,Nonexempt,"46,588.80",710
11/26/2012,1/23/2017,Nonexempt,"61,456.23",710
11/14/2011,10/22/2022,Exempt,"136,930.50",710
12/11/2017,10/1/2018,Nonexempt,"49,077.63",710
2/23/2016,5/20/2023,Nonexempt,"46,589.49",710
11/25/2013,3/6/2017,Exempt,"62,362.95",710
10/13/2001,4/20/2024,Nonexempt,"46,588.80",710
6/5/2017,2/27/2023,Exempt,"56,250.18",710
8/24/1987,12/3/2022,Nonexempt,"50,624.00",710
12/3/2022,7/13/2024,Exempt,"64,296.00",710
1/27/2024,1/27/2024,Exempt,"46,588.80",710
12/20/2010,9/18/2017,Exempt,"77,330.07",710
2/12/2007,7/14/2010,Exempt,"91,192.60",710
7/29/2024,7/29/2024,Exempt,"55,000.00",710
4/20/2024,4/20/2024,Nonexempt,"46,588.80",710
3/11/2023,3/11/2023,Nonexempt,"50,624.00",710
9/3/2019,11/18/2023,Nonexempt,"46,588.80",710
1/9/2017,2/14/2022,Nonexempt,"56,233.62",710
4/20/2024,6/8/2024,Nonexempt,"46,588.80",710
5/20/2023,5/20/2023,Nonexempt,"46,589.49",710
11/18/2023,11/18/2023,Nonexempt,"46,588.80",710
9/12/2022,11/6/2023,Nonexempt,"46,588.80",710
4/6/2024,4/6/2024,Exempt,"72,450.00",710
5/18/2024,5/18/2024,Nonexempt,"46,588.80",710
12/2/2023,12/2/2023,Exempt,"46,588.80",710
1/6/1997,11/4/2023,Exempt,"113,930.73",710
6/23/2008,2/24/2024,Exempt,"47,415.99",710
5/18/2008,11/6/2023,Nonexempt,"46,588.80",710
2/25/2023,2/25/2023,Exempt,"47,110.61",710
8/21/2017,6/8/2024,Nonexempt,"46,588.80",710
9/5/2017,11/6/2023,Nonexempt,"46,588.80",710
9/19/2016,8/12/2023,Exempt,"191,475.00",710
8/24/2015,8/24/2015,Exempt,"119,587.20",710
1/9/2017,8/15/2022,Exempt,"81,506.25",710
9/28/2019,7/16/2022,Exempt,"117,485.00",710
1/3/2023,1/3/2023,Exempt,"91,287.00",710
8/15/2022,8/15/2022,Exempt,"68,736.94",710
7/8/2023,7/8/2023,Exempt,"43,465.03",710
6/6/2022,1/27/2024,Exempt,"56,925.00",710
7/2/2018,7/2/2018,Exempt,"125,876.78",710
6/19/2021,9/7/2024,Exempt,"85,296.00",710
1/23/2013,9/9/2024,Exempt,"117,485.00",710
6/7/2008,1/30/2023,Exempt,"91,287.00",710
3/11/2023,3/11/2023,Exempt,"67,378.50",710
7/6/2021,8/10/2024,Exempt,"125,000.00",710
5/23/2022,5/23/2022,Exempt,"91,287.00",710
5/29/2019,9/7/2024,Exempt,"85,296.00",710
9/1/1999,9/1/1999,Exempt,"112,518.88",710
8/30/2021,6/3/2024,Exempt,"77,625.00",710
4/27/2019,10/25/2021,Exempt,"85,581.56",710
11/18/2023,11/18/2023,Nonexempt,72.45,710
7/14/2008,9/9/2023,Exempt,"153,828.37",710
10/10/2024,10/10/2024,Exempt,"62,000.00",710
6/25/2018,8/13/2022,Exempt,"58,141.13",710
6/21/2022,6/21/2022,Nonexempt,"41,734.82",710
3/14/2022,6/5/2023,Exempt,"68,675.36",710
9/21/2024,9/21/2024,Exempt,"120,000.00",710
5/18/2024,5/18/2024,Exempt,"54,601.43",710
12/5/2000,8/12/2023,Exempt,"78,762.34",710
6/12/2017,11/6/2023,Exempt,"173,362.50",710
1/23/2017,1/23/2017,Exempt,"112,253.32",710
6/21/2022,6/21/2022,Nonexempt,"41,734.82",710
12/17/2018,7/20/2020,Exempt,"84,778.02",710
12/17/2022,12/17/2022,Exempt,"46,588.97",710
10/29/2012,3/23/2024,Exempt,"146,970.00",710
6/21/2022,6/21/2022,Exempt,"91,287.00",710
4/8/2024,4/8/2024,Exempt,"78,976.66",710
12/16/2019,2/24/2024,Exempt,"68,675.36",710
4/6/2024,4/6/2024,Nonexempt,"51,750.00",710
7/27/2024,7/27/2024,Exempt,"75,000.00",710
10/30/2017,12/2/2023,Exempt,"82,800.00",710
2/10/2024,2/10/2024,Exempt,"113,850.00",710
4/20/2024,4/20/2024,Exempt,"82,800.00",710
12/15/2003,7/3/2021,Exempt,"138,843.77",710
3/23/2024,3/23/2024,Exempt,"48,140.96",710
10/7/2023,10/7/2023,Exempt,"62,100.00",710
12/1/2004,12/1/2004,Exempt,"115,962.44",710
2/23/2016,4/24/2023,Exempt,"59,393.48",710
6/23/2004,5/12/2018,Exempt,"71,922.18",710
11/27/2017,11/27/2017,Exempt,"103,636.62",710
9/2/2014,11/10/2014,Exempt,"84,766.50",710
7/1/2002,4/8/2003,Exempt,"102,925.21",710
9/8/2005,8/24/2015,Exempt,"76,283.39",710
6/21/2022,6/21/2022,Exempt,"62,759.81",710
7/5/2006,4/22/2023,Exempt,"119,542.50",710
7/1/2024,7/1/2024,Exempt,"70,000.00",710
1/17/2023,2/12/2024,Exempt,"62,759.81",710
1/23/2013,3/27/2023,Exempt,"72,236.47",710
2/16/2021,2/16/2021,Exempt,"85,151.94",710
1/9/2017,1/17/2023,Exempt,"81,247.50",710
3/13/2021,2/25/2023,Exempt,"90,500.19",710
7/10/1987,5/15/1996,Nonexempt,"59,986.50",710
3/19/2001,4/23/2014,Exempt,"128,627.43",710
8/26/2023,8/26/2023,Exempt,"64,296.27",710
2/1/1995,8/23/2012,Exempt,"87,703.21",710
5/9/2016,4/24/2023,Exempt,"78,936.95",710
2/27/2021,10/22/2022,Exempt,"85,328.25",710
12/5/2020,12/5/2020,Exempt,"79,531.13",710
4/16/2001,10/23/2012,Exempt,"101,993.57",710
1/2/2007,5/1/2017,Exempt,"107,533.06",710
3/14/2022,9/23/2024,Exempt,"68,408.19",710
9/2/1997,7/10/2017,Exempt,"81,119.23",710
9/9/2024,9/9/2024,Exempt,"64,296.00",710
5/1/1991,7/18/2022,Exempt,35.28,710
4/25/2022,4/25/2022,Exempt,"83,078.93",710
6/20/2005,6/8/2008,Exempt,"74,466.87",710
1/31/2022,1/31/2022,Exempt,"66,456.94",710
6/24/2009,7/17/2023,Exempt,"47,817.00",710
9/30/2002,2/28/2022,Exempt,"74,614.57",710
9/4/2018,10/22/2022,Nonexempt,"54,601.58",710
7/11/2006,11/11/2017,Exempt,"74,466.87",710
4/18/2020,4/18/2020,Exempt,"86,099.25",710
5/4/2024,5/4/2024,Exempt,"77,625.00",710
10/8/2015,11/8/2016,Exempt,"97,778.68",710
3/28/2022,1/3/2023,Exempt,"70,726.12",710
11/19/2001,9/23/2016,Exempt,"126,552.04",710
11/7/2011,11/7/2011,Nonexempt,"59,647.31",710
6/16/2006,10/22/2022,Exempt,"67,378.50",710
10/5/2024,10/5/2024,Exempt,"68,295.00",710
4/8/2023,4/8/2023,Exempt,"68,302.24",710
4/22/2023,4/22/2023,Exempt,"62,488.13",710
10/18/2001,10/25/2021,Exempt,"81,315.03",710
10/6/1986,10/12/2020,Exempt,"103,263.63",710
6/22/2006,7/29/2023,Exempt,"47,817.00",710
8/29/2022,8/29/2022,Exempt,"68,475.74",710
7/29/2024,7/29/2024,Exempt,"113,000.00",710
1/16/2024,1/16/2024,Exempt,"75,542.89",710
11/27/2017,11/27/2017,Exempt,"84,373.41",710
2/28/2022,5/20/2023,Exempt,"70,726.12",710
12/19/2020,4/10/2023,Exempt,"65,582.40",710
5/15/2008,6/23/2011,Exempt,"111,558.42",710
12/11/2017,3/1/2021,Exempt,"66,312.74",710
12/17/2022,12/17/2022,Exempt,"74,594.52",710
3/19/2018,3/19/2018,Nonexempt,"56,115.49",710
5/4/1992,11/18/2023,Exempt,"123,647.31",710
8/29/2011,8/7/2017,Exempt,"84,766.50",710
1/20/2004,7/24/2017,Exempt,"82,435.13",710
7/18/2022,7/18/2022,Exempt,"62,759.81",710
3/26/2012,2/23/2017,Nonexempt,"74,614.79",710
1/23/2017,7/5/2022,Exempt,"83,317.50",710
2/21/2017,6/11/2018,Exempt,"68,860.94",710
11/24/1997,5/4/2024,Exempt,"102,806.55",710
9/12/2022,9/12/2022,Exempt,"62,759.81",710
1/3/2023,1/3/2023,Exempt,"62,759.81",710
7/25/2016,7/25/2016,Nonexempt,"55,302.72",710
11/1/1984,1/3/2023,Exempt,"177,620.49",710
4/17/1989,3/25/2010,Exempt,"114,071.07",710
12/7/1998,12/10/2018,Exempt,"84,582.50",710
9/11/2006,6/24/2013,Exempt,"69,825.26",710
6/25/2018,6/25/2018,Exempt,"68,860.94",710
8/6/2018,1/29/2022,Exempt,"79,876.13",710
3/23/1999,5/23/2012,Exempt,"94,087.71",710
7/6/2004,4/2/2018,Exempt,"84,373.41",710
3/19/2018,3/19/2018,Exempt,"105,161.06",710
9/17/2018,1/1/2022,Exempt,"71,116.70",710
4/4/2006,2/10/2024,Exempt,"76,283.98",710
4/25/2016,5/18/2024,Exempt,"60,030.00",710
6/16/2009,4/16/2018,Exempt,"72,304.27",710
4/23/2007,7/1/2013,Exempt,"78,727.85",710
6/11/2007,3/13/2023,Exempt,"67,813.20",710
5/8/2017,1/27/2024,Exempt,"59,393.48",710
1/10/2000,1/10/2000,Nonexempt,"45,824.88",710
5/6/2023,8/24/2024,Exempt,"62,365.54",710
6/3/2023,6/3/2023,Nonexempt,"43,292.86",710
4/13/2019,4/13/2019,Nonexempt,"58,477.50",710
5/18/2024,5/18/2024,Nonexempt,"48,040.56",710
7/27/2024,7/27/2024,Nonexempt,"46,416.30",710
4/8/2016,12/18/2023,Nonexempt,"57,001.89",710
2/8/2012,2/8/2012,Nonexempt,"53,145.58",710
3/25/2023,3/25/2023,Nonexempt,"52,179.21",710
10/1/2014,8/24/2024,Exempt,"68,063.15",710
1/27/2024,1/27/2024,Nonexempt,"49,022.83",710
10/5/2024,10/5/2024,Exempt,"37,492.00",710
4/8/2023,4/8/2023,Nonexempt,"40,687.92",710
11/9/2021,12/4/2023,Nonexempt,"43,470.00",710
1/25/2016,10/1/2024,Nonexempt,"57,002.03",710
3/23/2024,3/25/2024,Nonexempt,"55,906.56",710
10/10/2020,10/10/2020,Nonexempt,"43,882.93",710
8/10/2009,6/15/2024,Exempt,"71,230.21",710
10/21/2023,10/21/2023,Nonexempt,"51,247.30",710
10/24/2005,10/24/2005,Exempt,155.25,710
9/29/2014,9/29/2014,Exempt,"155,970.36",710
8/14/2017,6/1/2024,Exempt,"71,324.54",710
2/26/2007,11/19/2022,Exempt,"75,858.41",710
3/23/2012,6/5/2023,Exempt,"68,885.17",710
2/26/2007,12/8/2015,Nonexempt,"59,699.52",710
6/6/1991,5/24/2021,Exempt,"58,783.13",710
11/21/2020,11/21/2020,Nonexempt,"55,152.56",710
7/13/2024,7/13/2024,Nonexempt,"49,023.35",710
4/30/1997,9/8/2016,Exempt,36.78,710
2/29/2020,8/27/2022,Nonexempt,"51,433.29",710
4/8/2010,4/11/2022,Exempt,"71,197.65",710
9/25/2006,1/11/2016,Nonexempt,"54,219.60",710
3/25/2023,6/4/2024,Exempt,"57,331.50",710
6/3/2023,5/4/2024,Nonexempt,"53,576.78",710
11/19/2022,8/26/2024,Nonexempt,"56,423.03",710
5/13/2013,3/29/2021,Exempt,"73,464.30",710
7/29/2023,7/29/2023,Nonexempt,"53,576.78",710
5/10/2004,7/29/2024,Exempt,"85,099.22",710
7/23/2014,2/10/2024,Exempt,"83,266.72",710
6/1/2024,6/1/2024,Nonexempt,"55,906.56",710
7/8/2014,7/8/2014,Exempt,"57,331.48",710
5/23/1997,6/8/2011,Exempt,"72,119.82",710
10/16/1990,3/23/2011,Exempt,"79,608.32",710
9/21/2024,9/21/2024,Nonexempt,"42,055.62",710
11/13/2018,8/1/2022,Nonexempt,"61,613.55",710
7/23/2013,8/26/2024,Nonexempt,27.04,710
8/16/1989,8/23/1999,Exempt,"84,631.28",710
12/30/2023,12/30/2023,Nonexempt,23.97,710
1/25/2016,1/25/2016,Nonexempt,29.65,710
12/3/2022,7/15/2024,Exempt,"84,000.00",710
2/8/2011,1/28/2023,Exempt,"74,985.75",710
4/27/2019,4/24/2021,Nonexempt,24.69,710
4/10/2021,2/10/2024,Nonexempt,"50,950.46",710
4/23/2007,2/27/2023,Exempt,"74,985.75",710
5/23/2006,2/1/2020,Nonexempt,"59,393.29",710
8/29/2022,8/29/2022,Nonexempt,24.64,710
2/23/2012,5/4/2024,Nonexempt,"51,990.12",710
9/5/2017,6/29/2024,Exempt,"86,940.00",710
6/8/2016,11/12/2019,Nonexempt,"50,894.53",710
9/21/2024,9/21/2024,Nonexempt,"50,000.00",710
3/11/2023,3/11/2023,Exempt,"81,506.25",710
7/23/2014,2/25/2023,Exempt,"59,698.44",710
8/15/2022,12/18/2023,Exempt,"66,950.34",710
2/10/2024,2/10/2024,Nonexempt,"53,576.72",710
11/22/2021,11/22/2021,Nonexempt,26.39,710
3/11/2023,3/11/2023,Nonexempt,"40,687.92",710
8/8/2005,9/27/2021,Exempt,"81,007.38",710
3/23/2010,7/1/2014,Exempt,"96,738.61",710
12/9/2013,12/9/2013,Exempt,"83,973.50",710
7/5/2011,7/5/2011,Exempt,"284,625.00",710
9/23/2011,1/8/2018,Exempt,"70,079.85",710
2/27/2021,7/16/2022,Nonexempt,"40,960.13",710
8/1/2020,4/23/2022,Nonexempt,"45,951.93",710
6/20/2023,6/20/2023,Exempt,"76,072.50",710
2/11/2023,2/11/2023,Exempt,"65,332.15",710
4/8/2024,3/25/2024,Nonexempt,"51,750.00",710
3/23/2000,5/13/2019,Exempt,"84,895.88",710
10/1/2001,3/2/2019,Exempt,143.86,710
4/25/2022,4/25/2022,Nonexempt,"55,152.58",710
1/26/1993,1/23/2015,Exempt,"59,691.83",710
12/20/2021,9/9/2024,Exempt,"63,699.79",710
6/10/1991,2/8/2010,Exempt,"80,010.91",710
5/23/2003,10/5/2024,Nonexempt,25.76,710
6/1/2024,6/1/2024,Nonexempt,"55,906.56",710
1/27/2024,1/27/2024,Nonexempt,"43,863.30",710
7/16/2001,7/16/2001,Exempt,"292,426.70",710
10/23/2001,8/23/2006,Nonexempt,"65,709.81",710
5/6/1991,2/23/2013,Exempt,"80,647.43",710
10/22/2022,10/22/2022,Nonexempt,25.76,710
7/9/2012,4/8/2016,Nonexempt,29.61,710
12/23/1999,11/7/2020,Nonexempt,"45,493.77",710
7/6/2019,8/24/2024,Nonexempt,"53,577.35",710
3/14/2022,3/14/2022,Nonexempt,"57,910.32",710
3/5/2007,2/23/2010,Nonexempt,"44,680.47",710
6/6/2022,6/6/2022,Nonexempt,"51,795.47",710
4/3/2017,3/14/2022,Nonexempt,28.55,710
12/8/2004,12/8/2004,Nonexempt,"51,403.19",710
4/20/2004,8/24/2024,Exempt,"75,076.25",710
8/30/2021,3/10/2023,Exempt,"55,289.11",710
7/9/2007,10/23/2010,Exempt,"76,718.82",710
4/22/2024,9/21/2024,Exempt,"78,976.25",710
10/16/2017,6/3/2023,Exempt,"62,791.81",710
3/23/2011,6/6/2022,Exempt,"55,152.58",710
10/5/2024,10/5/2024,Nonexempt,"53,577.35",710
9/15/2009,9/15/2009,Nonexempt,25.27,710
3/11/2023,3/11/2023,Nonexempt,"40,687.92",710
8/11/2003,8/11/2003,Nonexempt,"62,543.30",710
11/18/2023,11/18/2023,Nonexempt,"51,247.30",710
3/11/2023,3/11/2023,Nonexempt,"40,687.92",710
4/25/2022,4/25/2022,Nonexempt,"55,152.58",710
12/5/2020,7/29/2023,Exempt,"59,929.61",710
6/6/2022,6/6/2022,Nonexempt,"59,393.29",710
7/8/2015,7/8/2015,Nonexempt,"44,913.90",710
12/17/2022,3/23/2024,Exempt,"50,624.05",710
3/11/2023,4/6/2024,Exempt,"79,695.00",710
11/19/2022,1/30/2023,Nonexempt,"43,926.44",710
10/23/2003,6/3/2023,Exempt,33.83,710
5/1/1997,6/23/1999,Nonexempt,"70,761.13",710
2/5/2018,2/5/2018,Exempt,"91,445.36",710
10/23/2008,10/23/2008,Nonexempt,"55,304.10",710
12/16/1988,11/8/2012,Exempt,"73,853.97",710
3/5/2018,3/5/2018,Nonexempt,"54,886.05",710
3/25/2023,3/25/2023,Nonexempt,"50,770.89",710
4/23/2015,7/29/2024,Exempt,"89,441.00",710
9/23/2014,2/26/2022,Exempt,"61,625.58",710
6/1/2024,6/1/2024,Nonexempt,"55,906.56",710
3/8/2011,9/8/2016,Nonexempt,"58,077.07",710
1/18/2022,1/18/2022,Exempt,"150,053.01",710
3/23/2001,2/23/2007,Exempt,"71,198.55",710
2/18/2020,1/3/2023,Nonexempt,"40,687.92",710
11/19/2022,11/19/2022,Nonexempt,"54,601.43",710
9/8/1998,9/8/1998,Nonexempt,"50,581.46",710
8/2/2021,10/8/2022,Nonexempt,"52,156.76",710
11/5/2022,11/5/2022,Nonexempt,25.76,710
12/8/2010,9/21/2024,Exempt,"178,000.00",710
1/25/2010,7/6/2021,Nonexempt,"48,708.14",710
9/10/2007,12/23/2008,Exempt,"64,326.39",710
4/8/2003,4/23/2009,Exempt,"72,188.66",710
2/14/2022,2/14/2022,Nonexempt,"43,882.80",710
3/14/2022,3/14/2022,Nonexempt,"57,910.32",710
3/9/2024,3/9/2024,Exempt,"284,625.00",710
4/25/2022,4/25/2022,Nonexempt,"55,152.58",710
12/19/2011,2/25/2023,Nonexempt,"40,687.92",710
4/10/2021,12/6/2021,Nonexempt,"59,393.29",710
3/11/2023,3/11/2023,Nonexempt,"40,687.92",710
1/11/2016,11/25/2019,Exempt,"57,331.48",710
7/8/2014,6/5/2023,Exempt,"64,638.42",710
11/13/2006,3/11/2023,Nonexempt,"40,687.92",710
4/20/2024,4/20/2024,Nonexempt,"54,974.38",710
8/24/2024,8/24/2024,Nonexempt,"46,791.20",710
2/19/2019,5/22/2023,Exempt,"60,063.59",710
8/29/2022,8/29/2022,Nonexempt,"53,576.78",710
11/12/1991,6/23/2008,Nonexempt,"52,688.16",710
4/20/2024,4/20/2024,Nonexempt,"59,393.29",710
4/11/2022,7/13/2024,Nonexempt,"53,287.52",710
9/17/2001,7/8/2014,Exempt,"80,774.87",710
1/16/2015,1/16/2015,Exempt,"43,725.65",710
1/25/2016,1/25/2016,Nonexempt,"42,962.34",710
11/23/1999,11/23/1999,Exempt,"58,478.11",710
6/1/2024,6/1/2024,Nonexempt,"53,576.72",710
1/16/2024,1/16/2024,Exempt,"62,791.64",710
12/2/2023,12/2/2023,Nonexempt,"57,960.00",710
6/13/2015,9/21/2024,Nonexempt,25.76,710
8/23/2012,8/26/2024,Exempt,"76,807.35",710
9/8/2008,9/13/2021,Exempt,"70,037.67",710
12/2/1991,8/28/2021,Exempt,"61,969.59",710
5/6/2023,5/6/2023,Exempt,"76,072.50",710
12/1/2009,12/1/2009,Exempt,"296,871.79",710
9/8/2020,3/27/2023,Exempt,"54,609.19",710
8/13/2001,7/6/2021,Exempt,"80,784.40",710
10/2/2017,7/2/2018,Nonexempt,"59,507.33",710
7/6/2020,7/6/2020,Nonexempt,"59,393.29",710
5/18/2024,5/18/2024,Nonexempt,"48,040.87",710
7/15/2023,7/15/2023,Nonexempt,22.4,710
10/22/2022,9/23/2024,Exempt,"63,678.38",710
5/8/2021,5/18/2024,Nonexempt,"52,178.49",710
4/23/2015,4/23/2015,Exempt,"51,912.42",710
4/8/2023,4/8/2023,Exempt,"130,410.00",710
12/2/2023,12/2/2023,Nonexempt,"45,353.70",710
6/15/2024,6/15/2024,Nonexempt,"47,104.14",710
4/10/2023,4/10/2023,Nonexempt,"54,601.43",710
1/17/2022,9/21/2024,Exempt,"98,090.74",710
10/26/2019,4/8/2024,Nonexempt,"55,906.56",710
8/8/2005,8/8/2005,Nonexempt,"65,482.38",710
11/19/2022,5/4/2024,Nonexempt,"54,528.92",710
2/14/2022,8/26/2024,Exempt,"60,390.00",710
5/23/2000,5/4/2024,Nonexempt,"60,173.86",710
4/26/2005,4/26/2005,Exempt,"87,955.62",710
1/23/2007,1/23/2007,Nonexempt,"60,981.16",710
3/9/1998,7/8/2008,Exempt,"71,197.65",710
4/3/1995,7/30/2022,Exempt,"80,904.94",710
2/1/2010,12/6/2021,Exempt,"59,578.94",710
11/19/2022,11/19/2022,Nonexempt,"45,163.59",710
4/20/2024,4/20/2024,Exempt,"82,800.00",710
11/23/2004,12/23/2004,Nonexempt,"40,687.92",710
11/25/2019,11/19/2022,Exempt,"57,326.06",710
4/25/2013,8/14/2023,Exempt,"63,918.24",710
4/8/2015,7/5/2021,Exempt,"98,148.44",710
5/23/2005,8/15/2022,Exempt,"89,113.50",710
4/25/2020,4/25/2020,Exempt,176.3,710
10/5/2024,10/5/2024,Nonexempt,"46,891.90",710
1/8/2007,5/26/2015,Exempt,"103,137.04",710
8/2/2021,1/16/2024,Exempt,"60,931.37",710
10/22/2022,10/22/2022,Nonexempt,"43,470.00",710
3/2/2019,3/2/2019,Exempt,"69,819.65",710
5/18/2024,5/18/2024,Nonexempt,25.98,710
4/10/2021,7/29/2023,Nonexempt,"51,795.54",710
5/16/2017,5/16/2017,Nonexempt,26.2,710
12/6/2021,12/20/2021,Exempt,"189,876.96",710
11/26/2007,11/23/2020,Nonexempt,"43,827.08",710
7/2/2003,7/16/2022,Exempt,"64,637.72",710
7/1/1986,7/23/2005,Exempt,"88,915.01",710
10/21/2023,10/21/2023,Nonexempt,"51,247.30",710
8/11/2014,8/11/2014,Exempt,"143,865.00",710
12/2/2023,12/2/2023,Nonexempt,"53,576.78",710
3/8/2004,11/9/2020,Nonexempt,"40,687.92",710
7/11/2005,11/19/2022,Nonexempt,25.76,710
8/26/2023,8/26/2023,Exempt,"62,791.64",710
12/16/2023,12/16/2023,Nonexempt,26.25,710
8/10/1989,5/23/2022,Exempt,35.56,710
2/3/2020,2/3/2020,Exempt,65.82,710
1/18/2022,5/4/2024,Exempt,"66,073.14",710
2/21/2017,4/20/2024,Nonexempt,"53,576.72",710
5/31/2011,5/1/2015,Exempt,"271,170.00",710
1/3/2022,10/17/2023,Exempt,"57,909.62",710
7/11/2005,7/11/2005,Nonexempt,"41,503.50",710
10/13/1997,5/8/2014,Exempt,"88,915.32",710
11/15/2010,6/3/2023,Nonexempt,"64,577.29",710
8/11/2014,9/25/2023,Exempt,"54,601.43",710
12/6/2021,3/14/2022,Nonexempt,"47,958.76",710
12/8/2003,5/29/2018,Exempt,"54,966.73",710
4/13/2019,4/13/2019,Nonexempt,"35,635.97",710
8/16/2021,8/16/2021,Nonexempt,"54,337.50",710
9/7/2024,9/7/2024,Exempt,"62,362.65",710
1/28/2023,1/28/2023,Nonexempt,"43,696.91",710
7/17/2021,7/17/2023,Nonexempt,"52,156.76",710
9/26/2020,2/27/2023,Exempt,"62,759.81",710
10/25/2021,10/25/2021,Nonexempt,"52,754.65",710
1/23/2002,8/8/2011,Exempt,"83,477.96",710
1/3/2023,6/3/2024,Exempt,"64,829.35",710
8/11/2003,8/11/2003,Exempt,"83,001.03",710
9/15/1999,9/21/2024,Exempt,"120,000.00",710
3/11/2023,3/11/2023,Exempt,"59,901.66",710
3/6/2017,8/10/2024,Exempt,"66,999.00",710
5/31/2000,9/21/2024,Nonexempt,"53,577.35",710
6/23/2008,8/12/2023,Nonexempt,"60,314.61",710
3/24/2008,12/8/2016,Exempt,"64,019.93",710
6/15/2004,9/1/2008,Exempt,"79,104.08",710
12/19/2011,12/19/2011,Nonexempt,"45,406.75",710
2/14/2005,8/8/2005,Exempt,"116,434.76",710
7/15/2023,7/15/2023,Exempt,"62,791.64",710
9/12/2022,9/12/2022,Exempt,"56,511.00",710
5/24/2004,8/8/2005,Nonexempt,"45,824.88",710
3/8/2004,1/17/2022,Exempt,"65,041.99",710
4/10/2006,6/1/2024,Exempt,"69,698.43",710
7/1/2002,6/3/2023,Exempt,"69,769.35",710
5/26/2020,11/7/2022,Nonexempt,"41,774.67",710
9/10/2013,9/10/2013,Nonexempt,"40,960.13",710
1/3/2007,4/13/2020,Nonexempt,"47,258.12",710
3/23/2024,3/23/2024,Nonexempt,"44,032.12",710
4/11/2020,7/31/2021,Nonexempt,"42,648.15",710
11/3/1986,1/21/2017,Nonexempt,"72,280.81",710
4/27/2019,8/12/2024,Nonexempt,"45,760.00",710
8/6/2007,9/9/2024,Exempt,"136,513.44",710
12/10/2012,5/23/2022,Exempt,"69,344.43",710
6/23/2004,5/23/2005,Nonexempt,"42,393.93",710
10/25/2004,7/18/2006,Nonexempt,"60,840.24",710
9/8/2011,3/23/2012,Nonexempt,"50,946.84",710
7/1/2008,7/1/2008,Exempt,"83,281.26",710
1/30/2012,11/24/2014,Nonexempt,"44,760.58",710
3/14/2020,1/31/2022,Nonexempt,"45,684.22",710
3/20/2017,7/19/2021,Exempt,"120,706.52",710
9/21/2024,9/21/2024,Nonexempt,"45,354.00",710
2/28/2022,2/28/2022,Exempt,"64,637.53",710
12/19/2020,6/7/2021,Nonexempt,"53,245.52",710
6/3/2023,7/17/2023,Nonexempt,"41,231.30",710
7/6/2021,7/6/2021,Nonexempt,"40,687.92",710
6/6/2020,4/22/2024,Exempt,"123,408.23",710
3/5/2007,5/6/2024,Exempt,"182,030.63",710
11/5/2007,11/5/2007,Nonexempt,"40,960.13",710
10/15/2018,1/3/2023,Nonexempt,"45,055.57",710
10/22/2022,10/22/2022,Nonexempt,"45,055.57",710
2/5/2018,11/25/2019,Nonexempt,"51,935.60",710
6/23/2016,6/23/2016,Nonexempt,"40,687.92",710
2/25/2013,2/1/2021,Nonexempt,"48,040.87",710
10/25/2004,2/24/2024,Exempt,"123,408.23",710
3/28/2022,3/28/2022,Exempt,"100,118.93",710
3/11/2002,8/24/2024,Nonexempt,"47,395.50",710
1/23/2013,9/11/2023,Nonexempt,"40,960.12",710
5/26/2020,5/26/2020,Exempt,"72,075.33",710
3/13/2000,5/18/2024,Nonexempt,"72,763.53",710
11/6/2000,7/29/2023,Nonexempt,"47,104.92",710
9/24/2022,12/4/2023,Nonexempt,"45,056.13",710
5/26/2020,1/2/2024,Nonexempt,"43,008.13",710
2/8/2013,2/8/2013,Nonexempt,"40,960.13",710
9/7/2024,9/7/2024,Nonexempt,"40,960.00",710
11/28/2011,8/30/2021,Exempt,"85,581.56",710
1/4/2020,8/28/2023,Nonexempt,"46,369.88",710
8/16/2004,9/23/2014,Nonexempt,"48,203.72",710
9/18/2000,9/29/2019,Nonexempt,"68,633.22",710
6/21/2022,6/21/2022,Exempt,"96,992.44",710
6/21/2022,6/21/2022,Nonexempt,"55,152.58",710
11/23/2019,7/6/2021,Nonexempt,"47,958.76",710
10/24/1994,6/5/2023,Exempt,"61,184.03",710
11/18/2023,11/18/2023,Nonexempt,"40,960.12",710
2/28/2022,3/25/2023,Exempt,"117,532.01",710
3/9/2015,1/27/2024,Nonexempt,"53,576.78",710
7/6/2021,7/6/2021,Exempt,"47,958.76",710
12/23/2013,4/1/2014,Nonexempt,"41,231.30",710
10/7/2023,10/7/2023,Nonexempt,"45,354.73",710
11/21/2020,8/30/2021,Nonexempt,"42,648.15",710
6/22/2019,6/22/2019,Exempt,"93,924.76",710
1/10/2000,5/4/2024,Nonexempt,"72,819.50",710
10/7/2023,10/7/2023,Exempt,"60,030.00",710
5/11/2019,9/25/2023,Nonexempt,"44,756.51",710
8/20/2018,3/30/2019,Nonexempt,"41,503.50",710
8/25/2015,8/26/2024,Nonexempt,"40,960.13",710
3/17/2008,3/17/2008,Nonexempt,"40,687.92",710
2/23/2015,6/8/2015,Nonexempt,"41,231.30",710
4/21/2003,4/8/2014,Nonexempt,"84,522.93",710
6/15/2024,6/15/2024,Nonexempt,"49,022.83",710
9/27/2021,2/11/2023,Nonexempt,"47,415.99",710
11/28/1994,12/26/2012,Exempt,"79,608.32",710
